,Unnamed: 0,Players,Result,Accuracy,Moves,Date,Unnamed: 6,game_link
42,5 min,aamirmushtaq94  (299)  zainsiddiqii  (421),0  1,58.1  80.8,18,"Jan 7, 2021",,https://www.chess.com/game/live/6086728618
43,5 min,zainsiddiqii  (393)  non111  (411),0  1,78.1  87.4,31,"Jan 7, 2021",,https://www.chess.com/game/live/6086760501
44,5 min,Antwcher  (361)  zainsiddiqii  (416),0  1,,3,"Jan 7, 2021",,https://www.chess.com/game/live/6086877045
45,5 min,AtesiT  (442)  zainsiddiqii  (394),1  0,49.8  56,44,"Jan 7, 2021",,https://www.chess.com/game/live/6088137937
46,5 min,zainsiddiqii  (395)  SLNC23  (404),½  ½,79.8  75.1,60,"Jan 7, 2021",,https://www.chess.com/game/live/6088204436
47,5 min,zainsiddiqii  (377)  Szkopulinii  (450),0  1,65  60.2,60,"Jan 7, 2021",,https://www.chess.com/game/live/6088326929
48,5 min,Aboodhoh  (357)  zainsiddiqii  (396),0  1,28.2  29.5,36,"Jan 7, 2021",,https://www.chess.com/game/live/6089510871
49,5 min,zainsiddiqii  (376)  iomshukla  (375),0  1,56.4  62.5,29,"Jan 7, 2021",,https://www.chess.com/game/live/6090393026
0,10 min,Nikita_T-800  (763)  zainsiddiqii  (805),0  1,56.4  78.2,10,"Jan 7, 2021",,https://www.chess.com/game/live/5900312365
1,5 min,gioreb  (318)  zainsiddiqii  (391),0  1,,3,"Jan 7, 2021",,https://www.chess.com/game/live/5922717305
2,5 min,zainsiddiqii  (403)  tjherrington  (294),1  0,55.1  36.7,43,"Jan 7, 2021",,https://www.chess.com/game/live/5923131073
3,5 min,jz0626  (457)  zainsiddiqii  (388),1  0,61.2  62.9,60,"Jan 7, 2021",,https://www.chess.com/game/live/5923181350
4,5 min,zainsiddiqii  (403)  Falxo  (363),1  0,51.9  46.7,26,"Jan 7, 2021",,https://www.chess.com/game/live/5927374018
5,5 min,zMustafa7  (387)  zainsiddiqii  (417),0  1,64.9  80.2,33,"Jan 7, 2021",,https://www.chess.com/game/live/5930521599
6,5 min,zainsiddiqii  (429)  gianoia  (360),1  0,70.6  59.6,39,"Jan 7, 2021",,https://www.chess.com/game/live/5930543392
7,5 min,zainsiddiqii  (443)  steffw8  (426),1  0,49.4  48.3,19,"Jan 7, 2021",,https://www.chess.com/game/live/5930567172
8,5 min,zainsiddiqii  (456)  lukem199  (441),1  0,48  43.6,48,"Jan 8, 2021",,https://www.chess.com/game/live/5930631626
9,5 min,Phenomenox  (483)  zainsiddiqii  (470),0  1,59.2  58.6,38,"Jan 8, 2021",,https://www.chess.com/game/live/5930695382
10,5 min,zainsiddiqii  (483)  Dude2033  (490),1  0,65.6  48.5,32,"Jan 8, 2021",,https://www.chess.com/game/live/5941443209
11,5 min,fife2  (461)  zainsiddiqii  (494),0  1,48.9  53.6,37,"Jan 8, 2021",,https://www.chess.com/game/live/5946313139
12,5 min,teo_DXS  (471)  zainsiddiqii  (482),1  0,65.4  68.7,39,"Jan 8, 2021",,https://www.chess.com/game/live/6006746495
13,5 min,huseyinaydogan1  (419)  zainsiddiqii  (491),0  1,71.9  82.9,34,"Jan 8, 2021",,https://www.chess.com/game/live/6006877961
14,5 min,zainsiddiqii  (485)  Jahobie  (659),0  1,60.5  71.4,34,"Jan 8, 2021",,https://www.chess.com/game/live/6007027072
15,5 min,zainsiddiqii  (474)  YamanAltug  (484),0  1,47.7  50.2,48,"Jan 8, 2021",,https://www.chess.com/game/live/6028467880
16,5 min,lilmidlaner  (497)  zainsiddiqii  (464),1  0,37.4  16.2,28,"Jan 8, 2021",,https://www.chess.com/game/live/6028546901
17,5 min,zainsiddiqii  (473)  jcosta74  (425),1  0,71.4  52.3,6,"Jan 8, 2021",,https://www.chess.com/game/live/6053450807
18,5 min,zainsiddiqii  (483)  RenanDomAbel  (474),1  0,54.6  45.7,16,"Jan 8, 2021",,https://www.chess.com/game/live/6053488296
19,5 min,zainsiddiqii  (495)  Delta64y  (556),1  0,54.4  12.9,48,"Jan 8, 2021",,https://www.chess.com/game/live/6053566423
20,5 min,timdiggerm  (421)  zainsiddiqii  (502),0  1,47  66.3,21,"Jan 8, 2021",,https://www.chess.com/game/live/6054163608
21,5 min,JustoMartin  (519)  zainsiddiqii  (512),0  1,63.7  75.9,17,"Jan 8, 2021",,https://www.chess.com/game/live/6055282276
22,5 min,vitre24  (458)  zainsiddiqii  (520),0  1,48.2  53.3,34,"Jan 8, 2021",,https://www.chess.com/game/live/6061093630
23,5 min,zainsiddiqii  (530)  SonOsman  (554),1  0,28.7  27.5,30,"Jan 9, 2021",,https://www.chess.com/game/live/6061177617
24,5 min,eugenekulikov  (555)  zainsiddiqii  (539),0  1,41  38.8,23,"Jan 9, 2021",,https://www.chess.com/game/live/6061254002
25,5 min,saladlover69  (633)  zainsiddiqii  (533),1  0,36.9  35.3,40,"Jan 9, 2021",,https://www.chess.com/game/live/6061841537
26,5 min,zainsiddiqii  (542)  Pitfifhter  (552),1  0,83.9  70.4,36,"Jan 9, 2021",,https://www.chess.com/game/live/6063767736
27,5 min,zainsiddiqii  (550)  GostAnonymous  (540),1  0,69.3  69.5,35,"Jan 9, 2021",,https://www.chess.com/game/live/6069405293
28,5 min,salihhhhcan  (646)  zainsiddiqii  (544),1  0,72.5  59,21,"Jan 9, 2021",,https://www.chess.com/game/live/6069512200
29,5 min,zainsiddiqii  (537)  cesnicisonu  (582),0  1,58.1  58.6,20,"Jan 9, 2021",,https://www.chess.com/game/live/6069548527
30,5 min,zainsiddiqii  (546)  Varunj1010  (578),1  0,64.6  49.5,24,"Jan 9, 2021",,https://www.chess.com/game/live/6069589497
31,5 min,zainsiddiqii  (554)  lagochesss  (537),1  0,66.5  53.2,29,"Jan 9, 2021",,https://www.chess.com/game/live/6069677427
32,5 min,pmcmarques  (528)  zainsiddiqii  (545),1  0,88.8  15.6,5,"Jan 9, 2021",,https://www.chess.com/game/live/6069726252
33,5 min,Balaji0507  (551)  zainsiddiqii  (553),0  1,47.2  51.5,41,"Jan 9, 2021",,https://www.chess.com/game/live/6069799909
34,5 min,DenisKicin  (537)  zainsiddiqii  (544),1  0,Review,51,"Jan 9, 2021",,https://www.chess.com/game/live/6069840599
35,5 min,zainsiddiqii  (535)  Franco29000  (521),0  1,81.5  89.5,38,"Jan 9, 2021",,https://www.chess.com/game/live/6069910588
36,5 min,fluedtke  (545)  zainsiddiqii  (543),0  1,63.3  67.3,25,"Jan 9, 2021",,https://www.chess.com/game/live/6070885369
37,5 min,juandegiano  (552)  zainsiddiqii  (551),0  1,58.4  71.9,49,"Jan 9, 2021",,https://www.chess.com/game/live/6072208855
38,5 min,zainsiddiqii  (559)  bigpappa2  (540),1  0,70.7  62.5,49,"Jan 9, 2021",,https://www.chess.com/game/live/6073761116
39,5 min,saithanuzun  (586)  zainsiddiqii  (551),1  0,66.5  74,67,"Jan 9, 2021",,https://www.chess.com/game/live/6077959925
40,5 min,zainsiddiqii  (542)  QuietBuyer  (521),0  1,49.3  59.6,25,"Jan 9, 2021",,https://www.chess.com/game/live/6082759611
41,5 min,zainsiddiqii  (534)  dsolanowild  (535),0  1,50.5  75.7,11,"Jan 10, 2021",,https://www.chess.com/game/live/6086670793
42,5 min,raffw  (514)  zainsiddiqii  (542),0  1,48  56.9,34,"Jan 10, 2021",,https://www.chess.com/game/live/6086728618
43,5 min,zainsiddiqii  (549)  TwirlingQuip  (493),1  0,,2,"Jan 10, 2021",,https://www.chess.com/game/live/6086760501
44,5 min,igorvasilevsky  (522)  zainsiddiqii  (540),1  0,55.3  48.5,32,"Jan 10, 2021",,https://www.chess.com/game/live/6086877045
45,5 min,zainsiddiqii  (548)  DJD2982  (525),1  0,67.1  55.7,16,"Jan 10, 2021",,https://www.chess.com/game/live/6088137937
46,5 min,Kor_FR  (484)  zainsiddiqii  (538),1  0,78.8  57.1,9,"Jan 10, 2021",,https://www.chess.com/game/live/6088204436
47,5 min,zainsiddiqii  (546)  Bhavesh0106  (538),1  0,74.9  63.3,40,"Jan 10, 2021",,https://www.chess.com/game/live/6088326929
48,5 min,Bhavesh0106  (546)  zainsiddiqii  (538),1  0,85.4  72.5,34,"Jan 10, 2021",,https://www.chess.com/game/live/6089510871
49,10 min,throngtsae  (723)  zainsiddiqii  (811),0  1,65.5  76.8,48,"Jan 10, 2021",,https://www.chess.com/game/live/6090393026
0,10 min,zainsiddiqii  (824)  kakashi817  (732),1  0,47.4  39.1,21,"Jan 10, 2021",,https://www.chess.com/game/live/5900312365
1,10 min,kakashi817  (618)  zainsiddiqii  (830),0  1,72.5  88.1,22,"Jan 10, 2021",,https://www.chess.com/game/live/5922717305
2,10 min,zainsiddiqii  (826)  kakashi817  (681),½  ½,44  43.1,31,"Jan 10, 2021",,https://www.chess.com/game/live/5923131073
3,5 min,zainsiddiqii  (530)  Piru60  (564),0  1,56  87.1,6,"Jan 10, 2021",,https://www.chess.com/game/live/5923181350
4,5 min,zainsiddiqii  (538)  minakirolos  (534),1  0,72.5  66.1,34,"Jan 10, 2021",,https://www.chess.com/game/live/5927374018
5,5 min,klcnysh  (758)  zainsiddiqii  (534),1  0,75.8  67.2,39,"Jan 10, 2021",,https://www.chess.com/game/live/5930521599
6,5 min,zainsiddiqii  (532)  Iamrisha92  (911),0  1,35.7  58.9,17,"Jan 10, 2021",,https://www.chess.com/game/live/5930543392
7,5 min,kRRiShOp11  (453)  zainsiddiqii  (539),0  1,68.5  77.5,28,"Jan 10, 2021",,https://www.chess.com/game/live/5930567172
8,5 min,banderaste  (506)  zainsiddiqii  (546),0  1,51.9  61.3,31,"Jan 10, 2021",,https://www.chess.com/game/live/5930631626
9,5 min,zainsiddiqii  (553)  MOIZ59  (493),1  0,55.4  65,28,"Jan 10, 2021",,https://www.chess.com/game/live/5930695382
10,5 min,MOIZ59  (502)  zainsiddiqii  (544),1  0,67.5  50.9,24,"Jan 10, 2021",,https://www.chess.com/game/live/5941443209
11,5 min,zainsiddiqii  (535)  MOIZ59  (511),0  1,60.6  60.3,37,"Jan 10, 2021",,https://www.chess.com/game/live/5946313139
12,5 min,MOIZ59  (520)  zainsiddiqii  (526),1  0,54  54.5,39,"Jan 10, 2021",,https://www.chess.com/game/live/6006746495
13,5 min,zainsiddiqii  (534)  MOIZ59  (512),1  0,56.9  18.4,22,"Jan 10, 2021",,https://www.chess.com/game/live/6006877961
14,5 min,zainsiddiqii  (526)  guackamo  (531),0  1,73.9  84.7,23,"Jan 11, 2021",,https://www.chess.com/game/live/6007027072
15,5 min,funky0range  (506)  zainsiddiqii  (534),0  1,46.7  41.3,29,"Jan 11, 2021",,https://www.chess.com/game/live/6028467880
16,5 min,zainsiddiqii  (527)  waltzing_wombat  (566),0  1,37.4  45.1,44,"Jan 11, 2021",,https://www.chess.com/game/live/6028546901
17,5 min,zainsiddiqii  (519)  ito908  (558),0  1,53.3  54.2,31,"Jan 11, 2021",,https://www.chess.com/game/live/6053450807
18,10 min,aalvarez7  (832)  zainsiddiqii  (834),0  1,58.9  64.2,47,"Jan 11, 2021",,https://www.chess.com/game/live/6053488296
19,10 min,kemponsky  (889)  zainsiddiqii  (827),1  0,76.1  21.2,7,"Jan 11, 2021",,https://www.chess.com/game/live/6053566423
20,10 min,zainsiddiqii  (820)  Motos100  (861),0  1,43.4  54,48,"Jan 11, 2021",,https://www.chess.com/game/live/6054163608
21,10 min,xdRoHaN  (807)  zainsiddiqii  (812),1  0,50.6  37.6,24,"Jan 11, 2021",,https://www.chess.com/game/live/6055282276
22,10 min,zainsiddiqii  (804)  fatemehzamani  (800),0  1,50.7  48,30,"Jan 11, 2021",,https://www.chess.com/game/live/6061093630
23,10 min,Sr0ub  (802)  zainsiddiqii  (804),½  ½,70.9  75.7,52,"Jan 11, 2021",,https://www.chess.com/game/live/6061177617
24,10 min,Regnar9  (851)  zainsiddiqii  (797),1  0,41.4  42.3,60,"Jan 11, 2021",,https://www.chess.com/game/live/6061254002
25,10 min,zainsiddiqii  (805)  Mrchenlangelo  (777),1  0,74.6  65.3,34,"Jan 11, 2021",,https://www.chess.com/game/live/6061841537
26,5 min,TheChahu  (549)  zainsiddiqii  (512),1  0,70.2  54.4,30,"Jan 11, 2021",,https://www.chess.com/game/live/6063767736
27,5 min,zainsiddiqii  (505)  houpla  (547),0  1,55.3  62.5,19,"Jan 11, 2021",,https://www.chess.com/game/live/6069405293
28,5 min,RCambra  (493)  zainsiddiqii  (513),0  1,42.7  47.2,39,"Jan 11, 2021",,https://www.chess.com/game/live/6069512200
29,5 min,zainsiddiqii  (521)  RNG_420  (411),1  0,90.4  80.5,10,"Jan 11, 2021",,https://www.chess.com/game/live/6069548527
30,5 min,zainsiddiqii  (513)  MarcosAlvarezOK  (512),0  1,23.9  15.2,27,"Jan 11, 2021",,https://www.chess.com/game/live/6069589497
31,5 min,zainsiddiqii  (504)  nicoloiudica  (478),0  1,57  49.9,37,"Jan 11, 2021",,https://www.chess.com/game/live/6069677427
32,10 min,c-kav  (798)  zainsiddiqii  (797),1  0,66.8  51,29,"Jan 11, 2021",,https://www.chess.com/game/live/6069726252
33,10 min,vuurmeesternoah  (805)  zainsiddiqii  (789),1  0,36  38.1,27,"Jan 11, 2021",,https://www.chess.com/game/live/6069799909
34,10 min,zainsiddiqii  (797)  Mamatzkunz  (791),1  0,56.9  55.1,51,"Jan 11, 2021",,https://www.chess.com/game/live/6069840599
35,5 min,adm4294  (550)  zainsiddiqii  (497),1  0,58.2  50.8,50,"Jan 11, 2021",,https://www.chess.com/game/live/6069910588
36,5 min,zainsiddiqii  (505)  Dales32  (494),1  0,79.8  57.9,19,"Jan 12, 2021",,https://www.chess.com/game/live/6070885369
37,5 min,michelep03  (507)  zainsiddiqii  (497),1  0,60.1  49.4,27,"Jan 12, 2021",,https://www.chess.com/game/live/6072208855
38,5 min,zainsiddiqii  (505)  jurtasseron  (496),1  0,53.6  50,25,"Jan 12, 2021",,https://www.chess.com/game/live/6073761116
39,5 min,zainsiddiqii  (496)  faresjony  (479),0  1,73.3  67.3,54,"Jan 12, 2021",,https://www.chess.com/game/live/6077959925
40,10 min,ChristofferTeudt  (815)  zainsiddiqii  (797),½  ½,66.2  67.1,55,"Jan 12, 2021",,https://www.chess.com/game/live/6082759611
41,10 min,Harshx23  (762)  zainsiddiqii  (788),1  0,53.9  41,41,"Jan 12, 2021",,https://www.chess.com/game/live/6086670793
42,10 min,zainsiddiqii  (781)  AndersKauffmann12  (840),0  1,42.5  67,15,"Jan 12, 2021",,https://www.chess.com/game/live/6086728618
43,10 min,Lemus9  (755)  zainsiddiqii  (772),1  0,59.1  54.4,50,"Jan 12, 2021",,https://www.chess.com/game/live/6086760501
44,10 min,stoney20  (773)  zainsiddiqii  (780),0  1,45.7  52.8,64,"Jan 12, 2021",,https://www.chess.com/game/live/6086877045
45,10 min,zainsiddiqii  (788)  macabremanifest  (770),1  0,40.1  50.9,14,"Jan 12, 2021",,https://www.chess.com/game/live/6088137937
46,10 min,zainsiddiqii  (796)  Tommyd27  (788),1  0,,2,"Jan 12, 2021",,https://www.chess.com/game/live/6088204436
47,10 min,KradNguyen  (793)  zainsiddiqii  (804),0  1,32.7  53.4,40,"Jan 12, 2021",,https://www.chess.com/game/live/6088326929
48,10 min,zainsiddiqii  (803)  Hubert623  (764),½  ½,39.2  45.3,55,"Jan 12, 2021",,https://www.chess.com/game/live/6089510871
49,10 min,zainsiddiqii  (795)  NVTR  (795),0  1,71.9  77.2,40,"Jan 12, 2021",,https://www.chess.com/game/live/6090393026
0,10 min,zainsiddiqii  (795)  TacticalBassin  (804),½  ½,60.1  65,50,"Jan 12, 2021",,https://www.chess.com/game/live/5900312365
1,10 min,sporm  (804)  zainsiddiqii  (787),1  0,65.8  65.2,93,"Jan 12, 2021",,https://www.chess.com/game/live/5922717305
2,10 min,Finnog  (760)  zainsiddiqii  (778),1  0,54.6  48.9,23,"Jan 12, 2021",,https://www.chess.com/game/live/5923131073
3,10 min,zainsiddiqii  (786)  jorgea09  (751),1  0,75.8  67.7,34,"Jan 12, 2021",,https://www.chess.com/game/live/5923181350
4,10 min,djh03  (778)  zainsiddiqii  (778),1  0,84  69,28,"Jan 12, 2021",,https://www.chess.com/game/live/5927374018
5,10 min,jelenadc  (791)  zainsiddiqii  (786),0  1,48.6  47.8,31,"Jan 12, 2021",,https://www.chess.com/game/live/5930521599
6,5 min,zainsiddiqii  (489)  Berez22  (544),0  1,65  70.9,36,"Jan 12, 2021",,https://www.chess.com/game/live/5930543392
7,10 min,Franz007x  (752)  zainsiddiqii  (793),0  1,60  65.6,93,"Jan 12, 2021",,https://www.chess.com/game/live/5930567172
8,10 min,zainsiddiqii  (801)  Fluffykitten81  (796),1  0,52.8  52.7,62,"Jan 12, 2021",,https://www.chess.com/game/live/5930631626
9,10 min,zainsiddiqii  (809)  ogaiht2003  (789),1  0,68.7  56.4,18,"Jan 12, 2021",,https://www.chess.com/game/live/5930695382
10,10 min,FAY4  (849)  zainsiddiqii  (802),1  0,28  10.4,23,"Jan 12, 2021",,https://www.chess.com/game/live/5941443209
11,10 min,alirepton  (782)  zainsiddiqii  (793),1  0,38.1  20.6,23,"Jan 12, 2021",,https://www.chess.com/game/live/5946313139
12,10 min,zainsiddiqii  (801)  Andy_67890  (796),1  0,75.2  62.7,31,"Jan 12, 2021",,https://www.chess.com/game/live/6006746495
13,10 min,zainsiddiqii  (808)  Shocker3211  (749),1  0,89.5  75.2,32,"Jan 12, 2021",,https://www.chess.com/game/live/6006877961
14,10 min,zainsiddiqii  (816)  matititi  (811),1  0,Review,26,"Jan 13, 2021",,https://www.chess.com/game/live/6007027072
15,5 min,stevin8  (543)  zainsiddiqii  (498),0  1,69.3  76.1,48,"Jan 13, 2021",,https://www.chess.com/game/live/6028467880
16,5 min,jwido  (437)  zainsiddiqii  (505),0  1,,3,"Jan 13, 2021",,https://www.chess.com/game/live/6028546901
17,5 min,Muzamil09  (470)  zainsiddiqii  (512),0  1,61.7  90.1,11,"Jan 13, 2021",,https://www.chess.com/game/live/6053450807
18,5 min,zainsiddiqii  (519)  Phantom7218  (478),1  0,56.9  36.5,28,"Jan 13, 2021",,https://www.chess.com/game/live/6053488296
19,10 min,zainsiddiqii  (824)  Kaorii_MD  (822),1  0,68.7  54.9,30,"Jan 13, 2021",,https://www.chess.com/game/live/6053566423
20,10 min,zainsiddiqii  (823)  zKingScaRix  (779),½  ½,63.6  60.6,43,"Jan 13, 2021",,https://www.chess.com/game/live/6054163608
21,5 min,wakemaster137  (586)  zainsiddiqii  (512),1  0,75.1  55.7,23,"Jan 13, 2021",,https://www.chess.com/game/live/6055282276
22,5 min,VeTmAnS  (384)  zainsiddiqii  (518),0  1,8.7  16,18,"Jan 13, 2021",,https://www.chess.com/game/live/6061093630
23,5 min,riczu-gor  (649)  zainsiddiqii  (513),1  0,82.9  75.4,40,"Jan 13, 2021",,https://www.chess.com/game/live/6061177617
24,10 min,zainsiddiqii  (816)  kjell11  (878),0  1,60.4  68.3,52,"Jan 13, 2021",,https://www.chess.com/game/live/6061254002
25,10 min,zainsiddiqii  (807)  TurboMax2001  (797),0  1,29.4  30.1,22,"Jan 13, 2021",,https://www.chess.com/game/live/6061841537
26,10 min,VijaySampathkumar  (884)  zainsiddiqii  (801),1  0,60.3  47.7,30,"Jan 13, 2021",,https://www.chess.com/game/live/6063767736
27,10 min,zainsiddiqii  (790)  basdja  (698),0  1,45.7  56.6,29,"Jan 13, 2021",,https://www.chess.com/game/live/6069405293
28,10 min,rafetcevik  (874)  zainsiddiqii  (800),0  1,47.7  80.7,29,"Jan 13, 2021",,https://www.chess.com/game/live/6069512200
29,10 min,zainsiddiqii  (807)  Amanshet  (765),1  0,62.1  47.2,18,"Jan 13, 2021",,https://www.chess.com/game/live/6069548527
30,10 min,profvar  (776)  zainsiddiqii  (815),0  1,61.9  77.1,32,"Jan 13, 2021",,https://www.chess.com/game/live/6069589497
31,5 min,zainsiddiqii  (518)  abcbcd  (386),1  0,77.3  63.5,34,"Jan 13, 2021",,https://www.chess.com/game/live/6069677427
32,5 min,zainsiddiqii  (527)  forestgoo  (516),1  0,81  68.8,38,"Jan 13, 2021",,https://www.chess.com/game/live/6069726252
33,5 min,BotsMarko  (570)  zainsiddiqii  (536),0  1,96.2  80.4,10,"Jan 13, 2021",,https://www.chess.com/game/live/6069799909
34,5 min,zainsiddiqii  (527)  Barbaros0123  (512),0  1,75.3  65.8,33,"Jan 13, 2021",,https://www.chess.com/game/live/6069840599
35,5 min,zainsiddiqii  (519)  mr_robot_rb  (537),0  1,57.4  68.4,23,"Jan 13, 2021",,https://www.chess.com/game/live/6069910588
36,5 min,Coooldude69  (568)  zainsiddiqii  (512),1  0,87.6  49.3,7,"Jan 14, 2021",,https://www.chess.com/game/live/6070885369
37,5 min,pinak123  (504)  zainsiddiqii  (504),1  0,25.6  26.9,16,"Jan 14, 2021",,https://www.chess.com/game/live/6072208855
38,10 min,CutGopher  (842)  zainsiddiqii  (824),0  1,58.1  65.7,31,"Jan 14, 2021",,https://www.chess.com/game/live/6073761116
39,10 min,meisterluca  (836)  zainsiddiqii  (833),0  1,72.8  80.7,32,"Jan 14, 2021",,https://www.chess.com/game/live/6077959925
40,10 min,zainsiddiqii  (833)  geekyAnand  (837),½  ½,64.5  64.7,68,"Jan 14, 2021",,https://www.chess.com/game/live/6082759611
41,10 min,zainsiddiqii  (840)  RukOrLux  (780),1  0,72.8  63.9,47,"Jan 14, 2021",,https://www.chess.com/game/live/6086670793
42,10 min,kapilahir  (869)  zainsiddiqii  (849),0  1,56.7  78.7,11,"Jan 14, 2021",,https://www.chess.com/game/live/6086728618
43,10 min,zainsiddiqii  (842)  jackdavison3517  (905),0  1,33.9  45.1,25,"Jan 14, 2021",,https://www.chess.com/game/live/6086760501
44,10 min,trigila  (860)  zainsiddiqii  (842),½  ½,68.8  68.6,69,"Jan 14, 2021",,https://www.chess.com/game/live/6086877045
45,10 min,zainsiddiqii  (849)  Eno1987  (806),1  0,75.3  59.5,18,"Jan 14, 2021",,https://www.chess.com/game/live/6088137937
46,10 min,zainsiddiqii  (842)  Killmonger0078  (882),0  1,62.6  68.9,34,"Jan 14, 2021",,https://www.chess.com/game/live/6088204436
47,10 min,tel143  (803)  zainsiddiqii  (850),0  1,46.7  60,36,"Jan 14, 2021",,https://www.chess.com/game/live/6088326929
48,10 min,aliayhanacar  (877)  zainsiddiqii  (842),1  0,63.2  43.3,18,"Jan 14, 2021",,https://www.chess.com/game/live/6089510871
49,10 min,MehaiZ  (890)  zainsiddiqii  (835),1  0,61.9  50.7,50,"Jan 14, 2021",,https://www.chess.com/game/live/6090393026
0,10 min,zainsiddiqii  (843)  ShinyDwarf  (834),1  0,56.5  54.5,27,"Jan 14, 2021",,https://www.chess.com/game/live/5900312365
1,10 min,Bobuba  (838)  zainsiddiqii  (851),0  1,64.5  73.3,32,"Jan 14, 2021",,https://www.chess.com/game/live/5922717305
2,10 min,zainsiddiqii  (843)  imsorryimdumb  (877),0  1,60.8  68.7,34,"Jan 14, 2021",,https://www.chess.com/game/live/5923131073
3,10 min,zainsiddiqii  (835)  dejanpetrof  (839),0  1,50.2  65.5,27,"Jan 14, 2021",,https://www.chess.com/game/live/5923181350
4,10 min,zainsiddiqii  (828)  Rico15275  (892),0  1,18.6  32.9,34,"Jan 14, 2021",,https://www.chess.com/game/live/5927374018
5,10 min,Rommeio  (756)  zainsiddiqii  (836),0  1,41.3  37.2,31,"Jan 14, 2021",,https://www.chess.com/game/live/5930521599
6,5 min,Fregeo23  (512)  zainsiddiqii  (495),1  0,37.4  35.9,20,"Jan 14, 2021",,https://www.chess.com/game/live/5930543392
7,10 min,zainsiddiqii  (829)  Stellarmove  (883),0  1,61.7  74.1,50,"Jan 14, 2021",,https://www.chess.com/game/live/5930567172
8,10 min,Luichi567  (797)  zainsiddiqii  (836),0  1,52.3  55.3,64,"Jan 14, 2021",,https://www.chess.com/game/live/5930631626
9,10 min,zainsiddiqii  (844)  wjd203  (827),1  0,66.8  43.2,22,"Jan 14, 2021",,https://www.chess.com/game/live/5930695382
